"id","sku","name","description","short_description","breadcrumb","images","attribute_0_value","attribute_0_name","regular_price"
"64pxa","#SSF066","Hoa chia buồn SSF 066","<p><strong>CỐNG HIẾN</strong></p>
<p>Thước đo của cuộc đời không phải thời gian, mà là cống hiến.&nbsp;Peter Marshall. Chính những cống hiến ấy đã khiến cố nhân được lưu danh, và được nhiều người biết đến. Hoa Chia Buồn với tông màu trắng và kiểu cắm tròn là lời biết ơn sâu sắc đến người quá cố với những thành tựu, cống hiến mà họ đã gầy dựng cả đời, và cũng là lời chia buôn gửi đến gia quyến.</p>
","
<p>Hoa Chia Buồn gồm Hoa Ly, Hồng Môn, Lan Thái, Phi Yến, Hoa Hồng cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-066.jpg","Bình thường","Kích thước",1900000
"64pxa","#SSF066","Hoa chia buồn SSF 066","<p><strong>CỐNG HIẾN</strong></p>
<p>Thước đo của cuộc đời không phải thời gian, mà là cống hiến.&nbsp;Peter Marshall. Chính những cống hiến ấy đã khiến cố nhân được lưu danh, và được nhiều người biết đến. Hoa Chia Buồn với tông màu trắng và kiểu cắm tròn là lời biết ơn sâu sắc đến người quá cố với những thành tựu, cống hiến mà họ đã gầy dựng cả đời, và cũng là lời chia buôn gửi đến gia quyến.</p>
","
<p>Hoa Chia Buồn gồm Hoa Ly, Hồng Môn, Lan Thái, Phi Yến, Hoa Hồng cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-066.jpg","Lớn hơn (+30%)","Kích thước",2470000
"7okcn","#SSF068","Hoa chia buồn SSF 068","<p><strong>TÍCH GÓP</strong></p>
<p>Hãy đếm tuổi của bạn bằng số bạn bè chứ không phải số năm. Hãy đếm cuộc đời bạn bằng nụ cười chứ không phải bằng nước mắt.&nbsp;John Lennon. Sự tích góp bạn bè và nụ cười ở đời này cũng là tích góp số năm tuổi mà ta&nbsp;sống trong lòng họ. Mặc dù không còn trên cõi dương gian nữa, những hình ảnh của người đã khuất vẫn mãi mãi in đậm trong những người xung quanh. Hoa Chia Buồn với tông màu dịu dàng là lời tiễn đưa cuối cùng dành cho người quá cố, và lời thẩm hứa rằng, dù bất cứ nơi nào, lúc nào bạn sẽ mãi nhớ đến họ.</p>
","
<p>Hoa Chia Buồn gồm Hoa Cúc, Cẩm Tú cầu, Thanh Môn, Hoa Hồng cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-069.jpg","Bình thường","Kích thước",1900000
"7okcn","#SSF068","Hoa chia buồn SSF 068","<p><strong>TÍCH GÓP</strong></p>
<p>Hãy đếm tuổi của bạn bằng số bạn bè chứ không phải số năm. Hãy đếm cuộc đời bạn bằng nụ cười chứ không phải bằng nước mắt.&nbsp;John Lennon. Sự tích góp bạn bè và nụ cười ở đời này cũng là tích góp số năm tuổi mà ta&nbsp;sống trong lòng họ. Mặc dù không còn trên cõi dương gian nữa, những hình ảnh của người đã khuất vẫn mãi mãi in đậm trong những người xung quanh. Hoa Chia Buồn với tông màu dịu dàng là lời tiễn đưa cuối cùng dành cho người quá cố, và lời thẩm hứa rằng, dù bất cứ nơi nào, lúc nào bạn sẽ mãi nhớ đến họ.</p>
","
<p>Hoa Chia Buồn gồm Hoa Cúc, Cẩm Tú cầu, Thanh Môn, Hoa Hồng cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-069.jpg","Lớn hơn (+30%)","Kích thước",2470000
"jvape","#SSF067","Hoa chia buồn SSF 067","<p><strong>ĐÁNG GIÁ</strong></p>
<p>Tôi càng sống lâu, đọc nhiều, kiên nhẫn hơn và lo lắng tìm hiểu nhiều hơn, tôi dường như càng biết ít đi… Hãy biết vừa phải. Có lòng khoan dung. Sống nhún nhường. Như thế là đủ.&nbsp;John Adams. Chắc hẳn rằng, cố nhân luôn mong muốn những người thân của mình sống tốt, sống xứng đáng, bởi thế những lời nhắn nhủ trước lúc ra đi là những lời đáng giá nhất.&nbsp;Hoa Chia Buồn với tông trắng của sự chân thật. chất phác là tấm lòng thành kính đưa tiễn cố nhân lần cuối cùng và cùng là lời an ủi, động viên dành cho gia quyến.</p>
<p>&nbsp;</p>
","
<p>Hoa Chia Buồn gồm Lan Hồ Điệp, Cẩm Tú cầu, Hoa Hồng, Lan Thái cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-067.jpg","Bình thường","Kích thước",1500000
"jvape","#SSF067","Hoa chia buồn SSF 067","<p><strong>ĐÁNG GIÁ</strong></p>
<p>Tôi càng sống lâu, đọc nhiều, kiên nhẫn hơn và lo lắng tìm hiểu nhiều hơn, tôi dường như càng biết ít đi… Hãy biết vừa phải. Có lòng khoan dung. Sống nhún nhường. Như thế là đủ.&nbsp;John Adams. Chắc hẳn rằng, cố nhân luôn mong muốn những người thân của mình sống tốt, sống xứng đáng, bởi thế những lời nhắn nhủ trước lúc ra đi là những lời đáng giá nhất.&nbsp;Hoa Chia Buồn với tông trắng của sự chân thật. chất phác là tấm lòng thành kính đưa tiễn cố nhân lần cuối cùng và cùng là lời an ủi, động viên dành cho gia quyến.</p>
<p>&nbsp;</p>
","
<p>Hoa Chia Buồn gồm Lan Hồ Điệp, Cẩm Tú cầu, Hoa Hồng, Lan Thái cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-067.jpg","Lớn hơn (+30%)","Kích thước",1950000
"jz0e4","#SSF058","Hoa Chia Buồn SSF 058","<p><strong>TƯỞNG NHỚ</strong></p>
<p>Sống giàu có vẫn hay hơn là chết giàu có. Samuel Johnson. Cả đời chạy theo danh vọng, vật chất mà quên đi việc hưởng thụ cuộc sống, trau dồi tình yêu thương để đến lúc nằm ở dưới mồ sâu ôm một đống tiền tài nhưng không một ai nhớ đến, không một ai tưởng nhớ. Hoa Chia Buồn với tông màu trắng - vàng như thể hiện sự ""giàu có"" về tình yêu thương của người trên dương thế dành cho người quá cố.</p>
","
<p>Hoa Chia Buồn gồm Lan Mokara, Lan Vũ Nữ,&nbsp;Phi Yến, Wicky, Hoa Hồng, Hoa Cúc cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/files/hoa-chia%20buon-SSF-57.jpg","Bình thường","Kích thước",1500000
"jz0e4","#SSF058","Hoa Chia Buồn SSF 058","<p><strong>TƯỞNG NHỚ</strong></p>
<p>Sống giàu có vẫn hay hơn là chết giàu có. Samuel Johnson. Cả đời chạy theo danh vọng, vật chất mà quên đi việc hưởng thụ cuộc sống, trau dồi tình yêu thương để đến lúc nằm ở dưới mồ sâu ôm một đống tiền tài nhưng không một ai nhớ đến, không một ai tưởng nhớ. Hoa Chia Buồn với tông màu trắng - vàng như thể hiện sự ""giàu có"" về tình yêu thương của người trên dương thế dành cho người quá cố.</p>
","
<p>Hoa Chia Buồn gồm Lan Mokara, Lan Vũ Nữ,&nbsp;Phi Yến, Wicky, Hoa Hồng, Hoa Cúc cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/files/hoa-chia%20buon-SSF-57.jpg","Lớn hơn (+30%)","Kích thước",1950000
"vxawx","#SSF-057","Hoa Chia Buồn SSF 057","<p><strong>KHẮC SÂU</strong></p>
<p>Người ta nói rằng bạn chết hai lần trong đời. Lần thức nhất khi bạn ngừng thở, lần&nbsp;thứ 2 là khi tên bạn đươc nhắc đến lần cuối cùng. Banksy. Dù người đã chết, nhưng ai ai cũng đều nhớ đến tình thương của người, người vẫn còn sống mãi. Chỉ đến khi trên thế gian không còn nhớ rõ những hình ảnh, kỷ niệm về người quá cố thì lúc đó họ mới thực sự chết. Hoa Chia Buồn cắm theo kiểu hình tròn như muốn nói rằng, hình ảnh người quá cố sẽ luôn in sâu vào tâm trí của những người xung quanh, đồng thời đây cũng là lời chia buồn yêu kính dành cho gia quyến.</p>
","
<p>Hoa Chia Buồn gồm Lan Tím, Hoa Cúc, Hoa Hồng, Lan Hồ Điệp, Lan háo cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-061.jpg","Bình thường","Kích thước",1500000
"vxawx","#SSF-057","Hoa Chia Buồn SSF 057","<p><strong>KHẮC SÂU</strong></p>
<p>Người ta nói rằng bạn chết hai lần trong đời. Lần thức nhất khi bạn ngừng thở, lần&nbsp;thứ 2 là khi tên bạn đươc nhắc đến lần cuối cùng. Banksy. Dù người đã chết, nhưng ai ai cũng đều nhớ đến tình thương của người, người vẫn còn sống mãi. Chỉ đến khi trên thế gian không còn nhớ rõ những hình ảnh, kỷ niệm về người quá cố thì lúc đó họ mới thực sự chết. Hoa Chia Buồn cắm theo kiểu hình tròn như muốn nói rằng, hình ảnh người quá cố sẽ luôn in sâu vào tâm trí của những người xung quanh, đồng thời đây cũng là lời chia buồn yêu kính dành cho gia quyến.</p>
","
<p>Hoa Chia Buồn gồm Lan Tím, Hoa Cúc, Hoa Hồng, Lan Hồ Điệp, Lan háo cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-061.jpg","Lớn hơn (+30%)","Kích thước",1950000
"tatft","#SSF064","Hoa Chia Buồn SSF 064","<p><strong>TRÔI QUA</strong></p>
<p>Cái ngày đen tối nhất rồi cũng sẽ trôi qua nếu bạn sống tới ngày mai. William Cowper. Điều mà trước lúc ra di, người đã khuất lo lắng nhất chắc có lẽ là tình trạng của những người thân của họ, bởi nỗi đau mất mát là nỗi đau thực sự rất to lớn. Hoa Chia Buồn với tông trắng - tím là lời động viên, khích lệ gia đình cố nhân hãy cố gắng sống vì tương lai phía trước.</p>
","
<p>Hoa Chia Buồn gồm Lan Mokara, Hoa Hồng, Lan Thái Lan Tím cùng các loai hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-060.jpg","Bình thường","Kích thước",900000
"tatft","#SSF064","Hoa Chia Buồn SSF 064","<p><strong>TRÔI QUA</strong></p>
<p>Cái ngày đen tối nhất rồi cũng sẽ trôi qua nếu bạn sống tới ngày mai. William Cowper. Điều mà trước lúc ra di, người đã khuất lo lắng nhất chắc có lẽ là tình trạng của những người thân của họ, bởi nỗi đau mất mát là nỗi đau thực sự rất to lớn. Hoa Chia Buồn với tông trắng - tím là lời động viên, khích lệ gia đình cố nhân hãy cố gắng sống vì tương lai phía trước.</p>
","
<p>Hoa Chia Buồn gồm Lan Mokara, Hoa Hồng, Lan Thái Lan Tím cùng các loai hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-060.jpg","Lớn hơn (+30%)","Kích thước",1170000
"3l2e29","#SSF055","Hoa Chia Buồn SSF 055","<p><strong>CHẤP NHẬN</strong></p>
<p>Tiếng gọi của cái chết cũng là tiếng gọi của tình yêu. Cái chết có thể ngọt ngào, nếu chúng ta đáp lại bằng sự quả quyết, nếu chúng ta chấp nhận nó như một trong những hình thức vĩnh cửu vĩ đại nhất của cuộc sống và sự biến đổi. Hermann Hesse. Ai ai trong chúng ta cũng đều sẽ chết, nhưng chỉ khác ở chỗ, có người đấu tranh, chống lại đến khi chỉ còn xót lại ít hơi tàn, có người lại chấp nhận nó cách nhẹ nhàng và thanh thản, như một sự kỳ diệu của cuốc sống. Hoa Chia Buồn mang màu trắng của sự thanh thoát, yên bình như một lời đưa tiễn dịu dành dành cho sự ra đi thanh thản của cố nhân, và cũng là lời chia buồn thầm lặng dành cho gia quyến.</p>
","
<p>Hoa Chia Buồn gồm Hoa Ly, Hoa Hồng, Cúc mắt ngọc, Cẩm Tú cầu, Phi Yến cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-057.jpg","Bình thường","Kích thước",1900000
"3l2e29","#SSF055","Hoa Chia Buồn SSF 055","<p><strong>CHẤP NHẬN</strong></p>
<p>Tiếng gọi của cái chết cũng là tiếng gọi của tình yêu. Cái chết có thể ngọt ngào, nếu chúng ta đáp lại bằng sự quả quyết, nếu chúng ta chấp nhận nó như một trong những hình thức vĩnh cửu vĩ đại nhất của cuộc sống và sự biến đổi. Hermann Hesse. Ai ai trong chúng ta cũng đều sẽ chết, nhưng chỉ khác ở chỗ, có người đấu tranh, chống lại đến khi chỉ còn xót lại ít hơi tàn, có người lại chấp nhận nó cách nhẹ nhàng và thanh thản, như một sự kỳ diệu của cuốc sống. Hoa Chia Buồn mang màu trắng của sự thanh thoát, yên bình như một lời đưa tiễn dịu dành dành cho sự ra đi thanh thản của cố nhân, và cũng là lời chia buồn thầm lặng dành cho gia quyến.</p>
","
<p>Hoa Chia Buồn gồm Hoa Ly, Hoa Hồng, Cúc mắt ngọc, Cẩm Tú cầu, Phi Yến cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-057.jpg","Lớn hơn (+30%)","Kích thước",2470000
"p901h","#SSF054","Hoa Chia Buồn SSF 054","<p><strong>SỐNG SÂU</strong></p>
<p>Quan trọng không phải là sống lâu thế nào, mà là sống sâu thế nào. Ralph Waldo Emerson. Có những người sống cả trăm tuổi nhưng tự cô lập với thế giới bên ngoài, thế gian dường như cũng không hề biết đến sự tồn tại của họ, nhưng có những người chỉ sống vài chục năm ngắn ngủi, nhưng khi họ ra đi, cả thế giới phải cúi đầu. Hoa Chia Buồn với tông Tây sang trọng là lời tiễn đưa gửi đến những người đã sống hết mình, sống thật ""sâu"" ấy, song song đó cũng chính là lời yên ủi, động viên dành cho gia đình, người thân của họ.</p>
<p><br>
<br>
&nbsp;</p>
","
<p>Hoa Chia Buồn gồm Hoa Hồng, Wicky, Cẩm Tú cầu,&nbsp;Cúc mắt ngọc cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-056.jpg","Bình thường","Kích thước",1900000
"p901h","#SSF054","Hoa Chia Buồn SSF 054","<p><strong>SỐNG SÂU</strong></p>
<p>Quan trọng không phải là sống lâu thế nào, mà là sống sâu thế nào. Ralph Waldo Emerson. Có những người sống cả trăm tuổi nhưng tự cô lập với thế giới bên ngoài, thế gian dường như cũng không hề biết đến sự tồn tại của họ, nhưng có những người chỉ sống vài chục năm ngắn ngủi, nhưng khi họ ra đi, cả thế giới phải cúi đầu. Hoa Chia Buồn với tông Tây sang trọng là lời tiễn đưa gửi đến những người đã sống hết mình, sống thật ""sâu"" ấy, song song đó cũng chính là lời yên ủi, động viên dành cho gia đình, người thân của họ.</p>
<p><br>
<br>
&nbsp;</p>
","
<p>Hoa Chia Buồn gồm Hoa Hồng, Wicky, Cẩm Tú cầu,&nbsp;Cúc mắt ngọc cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-056.jpg","Lớn hơn (+30%)","Kích thước",2470000
"0m0k","#SSF053","Hoa Chia Buồn SSF 053","<p><strong>ĐỊA NGỤC</strong></p>
<p>Với nhiều người trong chúng ta cái chết là cánh cửa địa ngục; nhưng chúng ta từ bên trong bước ra chứ không phải từ bên ngoài bước vào.&nbsp;George Bernard Shaw. Đối với người này, cái chết có thể là sự chấm hết, là kết thúc của mọi thứ, nhưng đối với một số người khác, cái chết lại là sự giải thoát cho cuộc đời đầy bất hạnh, khổ ải hay địa ngục trần gian. Hoa Chia Buồn với tông màu trắng của sự thanh thản là lời tiễn đưa cố nhân về bến an vui, mắt khác là lời chia buồn dành cho những người ở lại.</p>
","
<p>Hoa Kệ Chia Buồn gồm Lan Thái, Bạch Môn, Hoa Hồng cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-055.jpg","Bình thường","Kích thước",1500000
"0m0k","#SSF053","Hoa Chia Buồn SSF 053","<p><strong>ĐỊA NGỤC</strong></p>
<p>Với nhiều người trong chúng ta cái chết là cánh cửa địa ngục; nhưng chúng ta từ bên trong bước ra chứ không phải từ bên ngoài bước vào.&nbsp;George Bernard Shaw. Đối với người này, cái chết có thể là sự chấm hết, là kết thúc của mọi thứ, nhưng đối với một số người khác, cái chết lại là sự giải thoát cho cuộc đời đầy bất hạnh, khổ ải hay địa ngục trần gian. Hoa Chia Buồn với tông màu trắng của sự thanh thản là lời tiễn đưa cố nhân về bến an vui, mắt khác là lời chia buồn dành cho những người ở lại.</p>
","
<p>Hoa Kệ Chia Buồn gồm Lan Thái, Bạch Môn, Hoa Hồng cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-055.jpg","Lớn hơn (+30%)","Kích thước",1950000
"d3azh","#SSF052","Hoa Chia Buồn SSF 052","<p><strong>THẤM</strong></p>
<p>Chúng ta lần đầu tiên hiểu cái chết khi nó chạm tay lên người chúng ta yêu thương.&nbsp;Madame de Stael. Đứng trước cảnh tang tóc, chia ly, nhất là khi chứng kiến người thân mình qua đời, ai ai cũng đều thấm được nỗi đau ấy đến tận xương tủy. Hoa Chia Buồn với tông màu trắng - tím là nỗi tiếc thương sâu sắc dành cho những người thân yêu đã qua đời, và cũng là lời tiễn đưa cuối cùng dành cho họ.</p>
","
<p>Hoa Kệ Chia Buồn gồm Lan Tím, Lan Thái, Hoa Hồng cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-054.jpg","Bình thường","Kích thước",1500000
"d3azh","#SSF052","Hoa Chia Buồn SSF 052","<p><strong>THẤM</strong></p>
<p>Chúng ta lần đầu tiên hiểu cái chết khi nó chạm tay lên người chúng ta yêu thương.&nbsp;Madame de Stael. Đứng trước cảnh tang tóc, chia ly, nhất là khi chứng kiến người thân mình qua đời, ai ai cũng đều thấm được nỗi đau ấy đến tận xương tủy. Hoa Chia Buồn với tông màu trắng - tím là nỗi tiếc thương sâu sắc dành cho những người thân yêu đã qua đời, và cũng là lời tiễn đưa cuối cùng dành cho họ.</p>
","
<p>Hoa Kệ Chia Buồn gồm Lan Tím, Lan Thái, Hoa Hồng cùng các loại hoa lá phụ liệu khác.</p>
","Hoa chia buồn","https://hoatuoi360.com/contents/images/Products/hoa-chia-buon/Hoa-Chia-Buon-SSF-054.jpg","Lớn hơn (+30%)","Kích thước",1950000
