"id","sku","name","description","breadcrumb","images","attribute_0_value","attribute_0_name","regular_price"
"isvin","#S001034","TẤM TĂNG TIỆN NGHI HANVICO BÔNG MICRO CATHERINE","
					<p><strong>Thông tin chi tiết về sản phẩm</strong></p><p>Sản phẩm gồm 2 phần chính là phần ruột và phần vỏ. Trong đó:</p><p>Phần ruột của Topper đệm Hanvico được làm từ chất liệu bông micro siêu mịn được liên kết với nhau một cách bền chặt đem lại độ êm ái và đàn hồi tốt cho sản phẩm. Ngoài ra lõi bông này còn có khả năng hạn chế nấm mốc và vi khuẩn có hại phát triển, bảo vệ sức khỏe người dùng tốt hơn trong quá trình sử dụng.</p><p>Phần vỏ bọc bên ngoài được làm từ vải Cotton cao cấp, mềm mại và thấm hút tốt, độ bền cao, dễ dàng vệ sinh làm sạch giúp các chị em nội trợ tiết kiệm thời gian và công sức đáng kể.</p><p>Tấm tăng tiện nghi Hanvico Micro Catherine có độ dày tới 9cm, hạn chế tình trạng xẹp lún trong quá trình sử dụng, đảm bảo độ êm ái và khả năng nâng đỡ được bền lâu.</p><p>Bốn góc Topper có chun đai cố định giúp sản phẩm được trải bằng phẳng và không bị xê dịch trong quá trình sử dụng. Sản phẩm có thể dễ dàng vệ sinh bằng cách giặt thông thường lớp vỏ, phơi khô và có thể tiếp tục sử dụng.</p>Không quá khó để bạn có thể biến đổi căn phòng ngủ của mình thành phòng ngủ của khách sạn 5 sao chỉ với tấm tăng tiện nghi Hanvico bông Micro Catherine chất lượng cao. Dù bạn đang sử dụng bất kỳ tấm đệm nào cũng đều có thể sử dụng kèm sản phẩm Topper này một cách đơn giản.
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/nem-tien-nghi-hanvico-khach-san-02.jpg,/uploads/shops/hanvico/topper-micro-catherine-2-1.jpg,/uploads/shops/hanvico/nem-tien-nghi-hanvico-khach-san-02.jpg,/uploads/shops/hanvico/topper-micro-catherine-2-1.jpg","160x200","Kích thước","2.397.000 đ"
"isvin","#S001034","TẤM TĂNG TIỆN NGHI HANVICO BÔNG MICRO CATHERINE","
					<p><strong>Thông tin chi tiết về sản phẩm</strong></p><p>Sản phẩm gồm 2 phần chính là phần ruột và phần vỏ. Trong đó:</p><p>Phần ruột của Topper đệm Hanvico được làm từ chất liệu bông micro siêu mịn được liên kết với nhau một cách bền chặt đem lại độ êm ái và đàn hồi tốt cho sản phẩm. Ngoài ra lõi bông này còn có khả năng hạn chế nấm mốc và vi khuẩn có hại phát triển, bảo vệ sức khỏe người dùng tốt hơn trong quá trình sử dụng.</p><p>Phần vỏ bọc bên ngoài được làm từ vải Cotton cao cấp, mềm mại và thấm hút tốt, độ bền cao, dễ dàng vệ sinh làm sạch giúp các chị em nội trợ tiết kiệm thời gian và công sức đáng kể.</p><p>Tấm tăng tiện nghi Hanvico Micro Catherine có độ dày tới 9cm, hạn chế tình trạng xẹp lún trong quá trình sử dụng, đảm bảo độ êm ái và khả năng nâng đỡ được bền lâu.</p><p>Bốn góc Topper có chun đai cố định giúp sản phẩm được trải bằng phẳng và không bị xê dịch trong quá trình sử dụng. Sản phẩm có thể dễ dàng vệ sinh bằng cách giặt thông thường lớp vỏ, phơi khô và có thể tiếp tục sử dụng.</p>Không quá khó để bạn có thể biến đổi căn phòng ngủ của mình thành phòng ngủ của khách sạn 5 sao chỉ với tấm tăng tiện nghi Hanvico bông Micro Catherine chất lượng cao. Dù bạn đang sử dụng bất kỳ tấm đệm nào cũng đều có thể sử dụng kèm sản phẩm Topper này một cách đơn giản.
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/nem-tien-nghi-hanvico-khach-san-02.jpg,/uploads/shops/hanvico/topper-micro-catherine-2-1.jpg,/uploads/shops/hanvico/nem-tien-nghi-hanvico-khach-san-02.jpg,/uploads/shops/hanvico/topper-micro-catherine-2-1.jpg","180x200","Kích thước","2.677.500 đ"
"isvin","#S001034","TẤM TĂNG TIỆN NGHI HANVICO BÔNG MICRO CATHERINE","
					<p><strong>Thông tin chi tiết về sản phẩm</strong></p><p>Sản phẩm gồm 2 phần chính là phần ruột và phần vỏ. Trong đó:</p><p>Phần ruột của Topper đệm Hanvico được làm từ chất liệu bông micro siêu mịn được liên kết với nhau một cách bền chặt đem lại độ êm ái và đàn hồi tốt cho sản phẩm. Ngoài ra lõi bông này còn có khả năng hạn chế nấm mốc và vi khuẩn có hại phát triển, bảo vệ sức khỏe người dùng tốt hơn trong quá trình sử dụng.</p><p>Phần vỏ bọc bên ngoài được làm từ vải Cotton cao cấp, mềm mại và thấm hút tốt, độ bền cao, dễ dàng vệ sinh làm sạch giúp các chị em nội trợ tiết kiệm thời gian và công sức đáng kể.</p><p>Tấm tăng tiện nghi Hanvico Micro Catherine có độ dày tới 9cm, hạn chế tình trạng xẹp lún trong quá trình sử dụng, đảm bảo độ êm ái và khả năng nâng đỡ được bền lâu.</p><p>Bốn góc Topper có chun đai cố định giúp sản phẩm được trải bằng phẳng và không bị xê dịch trong quá trình sử dụng. Sản phẩm có thể dễ dàng vệ sinh bằng cách giặt thông thường lớp vỏ, phơi khô và có thể tiếp tục sử dụng.</p>Không quá khó để bạn có thể biến đổi căn phòng ngủ của mình thành phòng ngủ của khách sạn 5 sao chỉ với tấm tăng tiện nghi Hanvico bông Micro Catherine chất lượng cao. Dù bạn đang sử dụng bất kỳ tấm đệm nào cũng đều có thể sử dụng kèm sản phẩm Topper này một cách đơn giản.
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/nem-tien-nghi-hanvico-khach-san-02.jpg,/uploads/shops/hanvico/topper-micro-catherine-2-1.jpg,/uploads/shops/hanvico/nem-tien-nghi-hanvico-khach-san-02.jpg,/uploads/shops/hanvico/topper-micro-catherine-2-1.jpg","200x220","Kích thước","3.238.500 đ"
"ewhb","#S001033","Đệm Lò xo túi Pandora 28cm","
					<p>Đệm lò xo cao cấp Pandora</p><p>– Thiết kế mang tính đột phá, hiện đại phù hợp xu thế.</p><p>– Chất liệu vải tencel thoáng mát, mềm mịn</p><p>– Lò xo túi độc lập</p><p>– Lớp bảo vệ kép dành riêng cho lõi lò xo</p><p>– Foam cường lực tạo độ nẩy và ổn định cho đệm</p><p>– Công nghệ bông nano chống khuẩn</p><p>– Vải chống cháy</p><p>– Chống mùi và nấm mốc</p><p>– Nâng đỡ cột sống, không gây đau lưng</p><p>– Hỗ trợ tuần hoàn máu</p><p>– Quy trình sản xuất thân thiện với môi trường</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/pandora-5-copy-600x400.jpg,/uploads/shops/hanvico/pandora-6-copy-600x449.jpg,/uploads/shops/hanvico/pandora-4-1-600x556.jpg,/uploads/shops/hanvico/pandora-5-copy-600x400.jpg,/uploads/shops/hanvico/pandora-6-copy-600x449.jpg","160x200","Kích thước","12.835.000 đ"
"ewhb","#S001033","Đệm Lò xo túi Pandora 28cm","
					<p>Đệm lò xo cao cấp Pandora</p><p>– Thiết kế mang tính đột phá, hiện đại phù hợp xu thế.</p><p>– Chất liệu vải tencel thoáng mát, mềm mịn</p><p>– Lò xo túi độc lập</p><p>– Lớp bảo vệ kép dành riêng cho lõi lò xo</p><p>– Foam cường lực tạo độ nẩy và ổn định cho đệm</p><p>– Công nghệ bông nano chống khuẩn</p><p>– Vải chống cháy</p><p>– Chống mùi và nấm mốc</p><p>– Nâng đỡ cột sống, không gây đau lưng</p><p>– Hỗ trợ tuần hoàn máu</p><p>– Quy trình sản xuất thân thiện với môi trường</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/pandora-5-copy-600x400.jpg,/uploads/shops/hanvico/pandora-6-copy-600x449.jpg,/uploads/shops/hanvico/pandora-4-1-600x556.jpg,/uploads/shops/hanvico/pandora-5-copy-600x400.jpg,/uploads/shops/hanvico/pandora-6-copy-600x449.jpg","180x200","Kích thước","14.101.500 đ"
"ewhb","#S001033","Đệm Lò xo túi Pandora 28cm","
					<p>Đệm lò xo cao cấp Pandora</p><p>– Thiết kế mang tính đột phá, hiện đại phù hợp xu thế.</p><p>– Chất liệu vải tencel thoáng mát, mềm mịn</p><p>– Lò xo túi độc lập</p><p>– Lớp bảo vệ kép dành riêng cho lõi lò xo</p><p>– Foam cường lực tạo độ nẩy và ổn định cho đệm</p><p>– Công nghệ bông nano chống khuẩn</p><p>– Vải chống cháy</p><p>– Chống mùi và nấm mốc</p><p>– Nâng đỡ cột sống, không gây đau lưng</p><p>– Hỗ trợ tuần hoàn máu</p><p>– Quy trình sản xuất thân thiện với môi trường</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/pandora-5-copy-600x400.jpg,/uploads/shops/hanvico/pandora-6-copy-600x449.jpg,/uploads/shops/hanvico/pandora-4-1-600x556.jpg,/uploads/shops/hanvico/pandora-5-copy-600x400.jpg,/uploads/shops/hanvico/pandora-6-copy-600x449.jpg","200x220","Kích thước","16.643.000 đ"
"1f3uj","#S001031","Đệm lò xo túi XAVIA dày 19cm","
					ĐỆM LÒ XO TÚI XAVIA – KHOẢN ĐẦU TƯ KHÔNG BAO GIỜ LỖ<img alt=""✨"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/tf4/1/16/2728.png"" width=""16""><br>Thiết kế sang trọng, hiện đại<br>Trải nghiệm giấc ngủ tuyệt hảo với:<br>– Chất liệu vải bề mặt cao cấp mềm mát.<br>– Hệ thống lò xo túi độc lập.<br>– Lớp bảo vệ kép dành riêng cho lõi lò xo<br>– Foam cường lực tạo độ nẩy và ổn định cho đệm<br>– Công nghệ bông nano chống khuẩn<br>– Vải chống cháy<br>– Chống mùi và nấm mốc<br>– Nâng đỡ cột sống, không gây đau lưng<br>– Hỗ trợ tuần hoàn máu<br>– Quy trình sản xuất thân thiện với môi trường<br>Độ dày: 19cm<br>Bảo hành 10 năm
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/web-600x400.jpg,/uploads/shops/hanvico/banner-web-2020-1420-x-625-4.jpg,/uploads/shops/hanvico/w-600x400.jpg,/uploads/shops/hanvico/web-600x400.jpg,/uploads/shops/hanvico/banner-web-2020-1420-x-625-4.jpg","180x200","Kích thước","8.321.500 đ"
"aziy","#S001030","Đệm Lò xo liên kết Egan","
					BIẾN PHÒNG NGỦ THÀNH KHÔNG GIAN CHUẨN 5*, TẠI SAO KHÔNG?<br>Hanvico luôn tự hào là thương hiệu tiên phong đưa trải nghiệm giấc ngủ cao cấp đến gần hơn với mọi gia đình Việt. Với kinh nghiệm cung cấp sản phẩm cho 80% thị phần khách sạn từ 3-5*, Hanvico tự tin sẽ mang lại không gian đẳng cấp cho phòng ngủ của quý khách.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t66/1/16/1f493.png"" width=""16"">Đệm lò xo liên kết Egan được sản xuất theo tiêu chuẩn khắt khe của hệ thống khách sạn cao cấp<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f33f.png"" width=""16"">&nbsp;Chất liệu vải cao cấp mềm mại,chống cháy, chống mùi và nấm mốc.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f33f.png"" width=""16"">&nbsp;Công nghệ chống khuẩn Nano Silver độc quyền.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f33f.png"" width=""16"">&nbsp;Hệ thống lò xo liên kết cao cấp độc quyền với thép được tôi cao tần (2 lần), tạo ra kết cấu chắc chắn, đảm bảo độ cứng cáp tối ưu, hỗ trợ cột sống và tuần hoàn máu.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t66/1/16/1f493.png"" width=""16"">Bộ chăn ga KS: mang không gian nghỉ dưỡng cao cấp như khách sạn 5 sao vào phòng ngủ gia đình. Gam trắng chủ đạo, chất liệu vải T300, mật độ sợi vải cao thoáng mát, mềm mại.<br>Độ dày: 24cm<br>Bảo hành: 5 năm.
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/,/uploads/shops/hanvico/egan-web-600x400.jpg,/uploads/shops/,/uploads/shops/hanvico/egan-web-600x400.jpg","200x220","Kích thước","6.519.500 đ"
"aziy","#S001030","Đệm Lò xo liên kết Egan","
					BIẾN PHÒNG NGỦ THÀNH KHÔNG GIAN CHUẨN 5*, TẠI SAO KHÔNG?<br>Hanvico luôn tự hào là thương hiệu tiên phong đưa trải nghiệm giấc ngủ cao cấp đến gần hơn với mọi gia đình Việt. Với kinh nghiệm cung cấp sản phẩm cho 80% thị phần khách sạn từ 3-5*, Hanvico tự tin sẽ mang lại không gian đẳng cấp cho phòng ngủ của quý khách.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t66/1/16/1f493.png"" width=""16"">Đệm lò xo liên kết Egan được sản xuất theo tiêu chuẩn khắt khe của hệ thống khách sạn cao cấp<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f33f.png"" width=""16"">&nbsp;Chất liệu vải cao cấp mềm mại,chống cháy, chống mùi và nấm mốc.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f33f.png"" width=""16"">&nbsp;Công nghệ chống khuẩn Nano Silver độc quyền.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f33f.png"" width=""16"">&nbsp;Hệ thống lò xo liên kết cao cấp độc quyền với thép được tôi cao tần (2 lần), tạo ra kết cấu chắc chắn, đảm bảo độ cứng cáp tối ưu, hỗ trợ cột sống và tuần hoàn máu.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t66/1/16/1f493.png"" width=""16"">Bộ chăn ga KS: mang không gian nghỉ dưỡng cao cấp như khách sạn 5 sao vào phòng ngủ gia đình. Gam trắng chủ đạo, chất liệu vải T300, mật độ sợi vải cao thoáng mát, mềm mại.<br>Độ dày: 24cm<br>Bảo hành: 5 năm.
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/,/uploads/shops/hanvico/egan-web-600x400.jpg,/uploads/shops/,/uploads/shops/hanvico/egan-web-600x400.jpg","180x200","Kích thước","5.525.000 đ"
"aziy","#S001030","Đệm Lò xo liên kết Egan","
					BIẾN PHÒNG NGỦ THÀNH KHÔNG GIAN CHUẨN 5*, TẠI SAO KHÔNG?<br>Hanvico luôn tự hào là thương hiệu tiên phong đưa trải nghiệm giấc ngủ cao cấp đến gần hơn với mọi gia đình Việt. Với kinh nghiệm cung cấp sản phẩm cho 80% thị phần khách sạn từ 3-5*, Hanvico tự tin sẽ mang lại không gian đẳng cấp cho phòng ngủ của quý khách.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t66/1/16/1f493.png"" width=""16"">Đệm lò xo liên kết Egan được sản xuất theo tiêu chuẩn khắt khe của hệ thống khách sạn cao cấp<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f33f.png"" width=""16"">&nbsp;Chất liệu vải cao cấp mềm mại,chống cháy, chống mùi và nấm mốc.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f33f.png"" width=""16"">&nbsp;Công nghệ chống khuẩn Nano Silver độc quyền.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t1e/1/16/1f33f.png"" width=""16"">&nbsp;Hệ thống lò xo liên kết cao cấp độc quyền với thép được tôi cao tần (2 lần), tạo ra kết cấu chắc chắn, đảm bảo độ cứng cáp tối ưu, hỗ trợ cột sống và tuần hoàn máu.<br><img alt=""?"" height=""16"" src=""https://static.xx.fbcdn.net/images/emoji.php/v9/t66/1/16/1f493.png"" width=""16"">Bộ chăn ga KS: mang không gian nghỉ dưỡng cao cấp như khách sạn 5 sao vào phòng ngủ gia đình. Gam trắng chủ đạo, chất liệu vải T300, mật độ sợi vải cao thoáng mát, mềm mại.<br>Độ dày: 24cm<br>Bảo hành: 5 năm.
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/,/uploads/shops/hanvico/egan-web-600x400.jpg,/uploads/shops/,/uploads/shops/hanvico/egan-web-600x400.jpg","160x200","Kích thước","5.032.000 đ"
"oewj7","#S000921","Đệm bông chống khuẩn 200cmx220cm","
					Có mặt trên thị trường từ năm 1999, đến nay, Hanvico đã được đại đa số người tiêu dùng ưa chuộng từ chất lượng, kiểu dáng đến thiết kế sản phẩm.Sản phẩm có thành phần chính là sợi Fresh Ever Silver. Đây là loại sợi Polyester, mang đặc tính chống vi trùng cao, nên có thể loại đến 99% các loại vi trùng trong không khí.<br><br>Ngoài ra, sợi này còn có khả năng chống mùi bằng cách diệt trừ sự lây lan của các vi khuẩn, giúp ngăn ngừa sự bám lại của bụi bẩn có trong không khí lên đến 85%. Các sản phẩm chống khuẩn của Hanvico đã được các tổ chức quốc tế như Mỹ, Đức, Nhật và Hàn Quốc chứng nhận chống khuẩn hiệu quả và tốt cho sức khỏe.<p>(Thời gian bảo hành: 5 năm)</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-6-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg","200x220x9cm","Kích thước","4.309.500 đ"
"oewj7","#S000921","Đệm bông chống khuẩn 200cmx220cm","
					Có mặt trên thị trường từ năm 1999, đến nay, Hanvico đã được đại đa số người tiêu dùng ưa chuộng từ chất lượng, kiểu dáng đến thiết kế sản phẩm.Sản phẩm có thành phần chính là sợi Fresh Ever Silver. Đây là loại sợi Polyester, mang đặc tính chống vi trùng cao, nên có thể loại đến 99% các loại vi trùng trong không khí.<br><br>Ngoài ra, sợi này còn có khả năng chống mùi bằng cách diệt trừ sự lây lan của các vi khuẩn, giúp ngăn ngừa sự bám lại của bụi bẩn có trong không khí lên đến 85%. Các sản phẩm chống khuẩn của Hanvico đã được các tổ chức quốc tế như Mỹ, Đức, Nhật và Hàn Quốc chứng nhận chống khuẩn hiệu quả và tốt cho sức khỏe.<p>(Thời gian bảo hành: 5 năm)</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-6-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg","200x220x7cm","Kích thước","3.638.000 đ"
"oewj7","#S000921","Đệm bông chống khuẩn 200cmx220cm","
					Có mặt trên thị trường từ năm 1999, đến nay, Hanvico đã được đại đa số người tiêu dùng ưa chuộng từ chất lượng, kiểu dáng đến thiết kế sản phẩm.Sản phẩm có thành phần chính là sợi Fresh Ever Silver. Đây là loại sợi Polyester, mang đặc tính chống vi trùng cao, nên có thể loại đến 99% các loại vi trùng trong không khí.<br><br>Ngoài ra, sợi này còn có khả năng chống mùi bằng cách diệt trừ sự lây lan của các vi khuẩn, giúp ngăn ngừa sự bám lại của bụi bẩn có trong không khí lên đến 85%. Các sản phẩm chống khuẩn của Hanvico đã được các tổ chức quốc tế như Mỹ, Đức, Nhật và Hàn Quốc chứng nhận chống khuẩn hiệu quả và tốt cho sức khỏe.<p>(Thời gian bảo hành: 5 năm)</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-6-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg","200x220x5cm","Kích thước","2.898.500 đ"
"svt","#S000920","Đệm bông chống khuẩn 180cmx200cm","
					Có mặt trên thị trường từ năm 1999, đến nay, Hanvico đã được đại đa số người tiêu dùng ưa chuộng từ chất lượng, kiểu dáng đến thiết kế sản phẩm.Sản phẩm có thành phần chính là sợi Fresh Ever Silver. Đây là loại sợi Polyester, mang đặc tính chống vi trùng cao, nên có thể loại đến 99% các loại vi trùng trong không khí.<br><br>Ngoài ra, sợi này còn có khả năng chống mùi bằng cách diệt trừ sự lây lan của các vi khuẩn, giúp ngăn ngừa sự bám lại của bụi bẩn có trong không khí lên đến 85%. Các sản phẩm chống khuẩn của Hanvico đã được các tổ chức quốc tế như Mỹ, Đức, Nhật và Hàn Quốc chứng nhận chống khuẩn hiệu quả và tốt cho sức khỏe.<p>(Thời gian bảo hành: 5 năm)</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-6-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg","180x200x9cm","Kích thước","3.357.500 đ"
"svt","#S000920","Đệm bông chống khuẩn 180cmx200cm","
					Có mặt trên thị trường từ năm 1999, đến nay, Hanvico đã được đại đa số người tiêu dùng ưa chuộng từ chất lượng, kiểu dáng đến thiết kế sản phẩm.Sản phẩm có thành phần chính là sợi Fresh Ever Silver. Đây là loại sợi Polyester, mang đặc tính chống vi trùng cao, nên có thể loại đến 99% các loại vi trùng trong không khí.<br><br>Ngoài ra, sợi này còn có khả năng chống mùi bằng cách diệt trừ sự lây lan của các vi khuẩn, giúp ngăn ngừa sự bám lại của bụi bẩn có trong không khí lên đến 85%. Các sản phẩm chống khuẩn của Hanvico đã được các tổ chức quốc tế như Mỹ, Đức, Nhật và Hàn Quốc chứng nhận chống khuẩn hiệu quả và tốt cho sức khỏe.<p>(Thời gian bảo hành: 5 năm)</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-6-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg","180x200x7cm","Kích thước","2.992.000 đ"
"svt","#S000920","Đệm bông chống khuẩn 180cmx200cm","
					Có mặt trên thị trường từ năm 1999, đến nay, Hanvico đã được đại đa số người tiêu dùng ưa chuộng từ chất lượng, kiểu dáng đến thiết kế sản phẩm.Sản phẩm có thành phần chính là sợi Fresh Ever Silver. Đây là loại sợi Polyester, mang đặc tính chống vi trùng cao, nên có thể loại đến 99% các loại vi trùng trong không khí.<br><br>Ngoài ra, sợi này còn có khả năng chống mùi bằng cách diệt trừ sự lây lan của các vi khuẩn, giúp ngăn ngừa sự bám lại của bụi bẩn có trong không khí lên đến 85%. Các sản phẩm chống khuẩn của Hanvico đã được các tổ chức quốc tế như Mỹ, Đức, Nhật và Hàn Quốc chứng nhận chống khuẩn hiệu quả và tốt cho sức khỏe.<p>(Thời gian bảo hành: 5 năm)</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-6-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-7-100x100.jpg,/uploads/shops/hanvico/tc-chong-khuan-2-600x400.jpg","180x200x5cm","Kích thước","2.439.500 đ"
"6c9n","#S000919","Đệm bông chống khuẩn 160cmx200cm","
					Có mặt trên thị trường từ năm 1999, đến nay, Hanvico đã được đại đa số người tiêu dùng ưa chuộng từ chất lượng, kiểu dáng đến thiết kế sản phẩm.Sản phẩm có thành phần chính là sợi Fresh Ever Silver. Đây là loại sợi Polyester, mang đặc tính chống vi trùng cao, nên có thể loại đến 99% các loại vi trùng trong không khí.<br><br>Ngoài ra, sợi này còn có khả năng chống mùi bằng cách diệt trừ sự lây lan của các vi khuẩn, giúp ngăn ngừa sự bám lại của bụi bẩn có trong không khí lên đến 85%. Các sản phẩm chống khuẩn của Hanvico đã được các tổ chức quốc tế như Mỹ, Đức, Nhật và Hàn Quốc chứng nhận chống khuẩn hiệu quả và tốt cho sức khỏe.<p>(Thời gian bảo hành: 5 năm)</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/tc-chong-khuan-7-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-6-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-5-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-4-600x898.jpg,/uploads/shops/hanvico/tc-chong-khuan-3-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-7-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-6-600x400.jpg","160x200x5cm","Kích thước","2.159.000 đ"
"6c9n","#S000919","Đệm bông chống khuẩn 160cmx200cm","
					Có mặt trên thị trường từ năm 1999, đến nay, Hanvico đã được đại đa số người tiêu dùng ưa chuộng từ chất lượng, kiểu dáng đến thiết kế sản phẩm.Sản phẩm có thành phần chính là sợi Fresh Ever Silver. Đây là loại sợi Polyester, mang đặc tính chống vi trùng cao, nên có thể loại đến 99% các loại vi trùng trong không khí.<br><br>Ngoài ra, sợi này còn có khả năng chống mùi bằng cách diệt trừ sự lây lan của các vi khuẩn, giúp ngăn ngừa sự bám lại của bụi bẩn có trong không khí lên đến 85%. Các sản phẩm chống khuẩn của Hanvico đã được các tổ chức quốc tế như Mỹ, Đức, Nhật và Hàn Quốc chứng nhận chống khuẩn hiệu quả và tốt cho sức khỏe.<p>(Thời gian bảo hành: 5 năm)</p>
				","Chăn gối nệm>  Sản Phẩm Hanvico>  Đệm Hanvico","/uploads/shops/hanvico/tc-chong-khuan-7-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-6-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-5-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-4-600x898.jpg,/uploads/shops/hanvico/tc-chong-khuan-3-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-7-600x400.jpg,/uploads/shops/hanvico/tc-chong-khuan-6-600x400.jpg","160x200x7cm","Kích thước","2.711.500 đ"
